[공통 DB 연결] process.env.DB_NAME: bettingDB
[업서트] J리그 | Port Adelaide Football Club vs Carlton Football Club | null - null | status: scheduled | result: pending
[업서트] MLS | Toronto Blue Jays vs Chicago White Sox | 7 - 1 | status: finished | result: home_win
[업서트] MLS | San Diego Padres vs Kansas City Royals | 5 - 1 | status: finished | result: home_win
[업서트] MLS | Tampa Bay Rays vs Detroit Tigers | 8 - 3 | status: finished | result: home_win
[업서트] MLS | St. Louis Cardinals vs Cincinnati Reds | 6 - 5 | status: finished | result: home_win
[업서트] MLS | San Francisco Giants vs Boston Red Sox | 3 - 2 | status: finished | result: home_win
[업서트] MLS | Pittsburgh Pirates vs Texas Rangers | 2 - 3 | status: finished | result: away_win
[업서트] MLS | New York Yankees vs Baltimore Orioles | 9 - 0 | status: finished | result: home_win
[업서트] MLS | Miami Marlins vs Atlanta Braves | 0 - 7 | status: finished | result: away_win
[업서트] MLS | Philadelphia Phillies vs New York Mets | 4 - 11 | status: finished | result: away_win
[업서트] MLS | Charlotte Knights vs Gwinnett Stripers | 4 - 1 | status: finished | result: home_win
[업서트] MLS | Hanwha Eagles vs Kiwoom Heroes | null - null | status: postponed | result: pending
[업서트] MLS | Lotte Giants vs Samsung Lions | null - null | status: postponed | result: pending
[업서트] MLS | Memphis Redbirds vs Norfolk Tides | 1 - 3 | status: finished | result: away_win
[업서트] MLS | Wei Chuan Dragons vs Uni-President Lions | 1 - 4 | status: finished | result: away_win
[업서트] MLS | Olmecas de Tabasco vs Charros de Jalisco | 1 - 0 | status: finished | result: home_win
[업서트] MLS | Rakuten Monkeys vs TSG Hawks | 11 - 12 | status: finished | result: away_win
[업서트] MLS | Omaha Storm Chasers vs Durham Bulls | 7 - 8 | status: finished | result: away_win
[업서트] MLS | Salt Lake Bees vs Sacramento River Cats | 6 - 0 | status: finished | result: home_win
[업서트] MLS | Athletics vs Cleveland Guardians | 5 - 1 | status: finished | result: home_win
[업서트] MLS | Sugar Land Space Cowboys vs Las Vegas Aviators | 1 - 4 | status: finished | result: away_win
[업서트] MLS | St. Paul Saints vs Toledo Mud Hens | 4 - 9 | status: finished | result: away_win
[업서트] MLS | Yomiuri Giants vs Saitama Seibu Lions | 5 - 2 | status: finished | result: home_win
[업서트] MLS | Piratas de Campeche vs Caliente de Durango | 3 - 1 | status: finished | result: home_win
[업서트] MLS | Hanshin Tigers vs Fukuoka SoftBank Hawks | 3 - 0 | status: finished | result: home_win
[업서트] MLS | Lehigh Valley IronPigs vs Rochester Red Wings | 5 - 9 | status: finished | result: away_win
[업서트] MLS | El Paso Chihuahuas vs Reno Aces | 4 - 17 | status: finished | result: away_win
[업서트] MLS | Worcester Red Sox vs Buffalo Bisons | 6 - 10 | status: finished | result: away_win
[업서트] MLS | Omaha Storm Chasers vs Durham Bulls | 3 - 12 | status: finished | result: away_win
[업서트] MLS | Columbus Clippers vs Indianapolis Indians | 4 - 1 | status: finished | result: home_win
[업서트] MLS | Oklahoma City Comets vs Round Rock Express | 4 - 13 | status: finished | result: away_win
[업서트] MLS | Memphis Redbirds vs Norfolk Tides | 3 - 7 | status: finished | result: away_win
[업서트] MLS | Leones de Yucatán vs Toros de Tijuana | 3 - 4 | status: finished | result: away_win
[업서트] MLS | KT Wiz vs NC Dinos | 7 - 5 | status: finished | result: home_win
[업서트] MLS | Tigres de Quintana Roo vs Tecolotes de los Dos Laredos | 9 - 1 | status: finished | result: home_win
[업서트] MLS | UVV Utrecht vs L and D Amsterdam | 6 - 14 | status: finished | result: away_win
[업서트] MLS | Tacoma Rainiers vs Albuquerque Isotopes | 14 - 10 | status: finished | result: home_win
[업서트] MLS | Hoofddorp Pioniers vs Twins Oosterhout | 8 - 2 | status: finished | result: home_win
[업서트] MLS | Dorados de Chihuahua vs Guerreros de Oaxaca | 6 - 5 | status: finished | result: home_win
[업서트] MLS | Diablos Rojos del México vs Acereros de Monclova | 6 - 11 | status: finished | result: away_win
[업서트] MLS | Yokohama DeNA BayStars vs Chiba Lotte Marines | 5 - 0 | status: finished | result: home_win
[업서트] MLS | Chunichi Dragons vs Hokkaido Nippon-Ham Fighters | 2 - 3 | status: finished | result: away_win
[업서트] MLS | Hiroshima Toyo Carp vs Tohoku Rakuten Golden Eagles | 8 - 3 | status: finished | result: home_win
[업서트] MLS | Tokyo Yakult Swallows vs Orix Buffaloes | 5 - 2 | status: finished | result: home_win
[업서트] MLS | SSG Landers vs Kia Tigers | 5 - 5 | status: finished | result: draw
[업서트] MLS | Besiktas Basketbol vs Fenerbahçe Basketbol | 98 - 77 | status: finished | result: home_win
[업서트] MLS | Italy Basketball Women vs Lithuania Basketball Women | 65 - 51 | status: finished | result: home_win
[업서트] MLS | Goldfields Giants vs Geraldton Buccaneers | 88 - 135 | status: finished | result: away_win
[업서트] MLS | Vancouver Bandits vs Winnipeg Sea Bears | 85 - 92 | status: finished | result: away_win
[업서트] MLS | Joondalup Wolves vs Perry Lakes Hawks | 79 - 76 | status: finished | result: home_win
[업서트] MLS | Willetton Tigers vs Mandurah Magic | 95 - 87 | status: finished | result: home_win
[업서트] MLS | Indian Panthers vs Nelson Giants | null - null | status: scheduled | result: pending
[업서트] MLS | Brampton Honey Badgers vs Saskatchewan Rattlers | 88 - 86 | status: finished | result: home_win
[업서트] MLS | Perth Redbacks vs Rockingham Flames | 97 - 98 | status: finished | result: away_win
[업서트] MLS | BC Žalgiris vs BC Lietuvos rytas | 76 - 69 | status: finished | result: home_win
[업서트] MLS | Slovenia Basketball Women vs Serbia Basketball Women | 84 - 69 | status: finished | result: home_win
[업서트] MLS | Franklin Bulls vs Taranaki Airs | 96 - 83 | status: finished | result: home_win
[업서트] MLS | Chicago Sky vs Phoenix Mercury | 86 - 107 | status: finished | result: away_win
[업서트] MLS | Cockburn Cougars vs East Perth Eagles | 122 - 107 | status: finished | result: home_win
[업서트] MLS | Bayern München Basketball vs Ulm | 79 - 81 | status: finished | result: away_win
[업서트] MLS | Greece Basketball Women vs Turkey Basketball Women | 72 - 83 | status: finished | result: away_win
[업서트] MLS | Las Vegas Aces vs Seattle Storm | 83 - 90 | status: finished | result: away_win
[업서트] MLS | France Basketball Women vs Switzerland Basketball Women | 111 - 37 | status: finished | result: home_win
[업서트] MLS | Wellington Saints vs Tauranga Whai | 103 - 77 | status: finished | result: home_win
[업서트] MLS | Texas Super Kings vs San Francisco Unicorns | 198 - 202 | status: finished | result: away_win
[업서트] MLS | Japan Hockey vs South Africa Hockey | 2 - 1 | status: finished | result: home_win
[업서트] MLS | Germany Hockey vs Argentina Hockey | 2 - 3 | status: finished | result: away_win
[업서트] MLS | Pakistan Hockey vs New Zealand Hockey | 2 - 6 | status: finished | result: away_win
[업서트] MLS | England Hockey vs Australia Hockey | 3 - 4 | status: finished | result: away_win
[업서트] MLS | France Hockey vs South Korea Hockey | 3 - 3 | status: finished | result: draw
[업서트] MLS | Wales Hockey vs Malaysia Hockey | 2 - 1 | status: finished | result: home_win
[업서트] MLS | Belgium Hockey vs India Hockey | 6 - 3 | status: finished | result: home_win
[업서트] MLS | Ireland Hockey vs Spain Hockey | 2 - 4 | status: finished | result: away_win
[업서트] MLS | Skycity Stampede vs Canterbury Red Devils | 5 - 4 | status: finished | result: home_win
[업서트] MLS | Botany Swarm vs West Auckland Admirals | 3 - 1 | status: finished | result: home_win
[업서트] MLS | Philadelphia Waterdogs vs New York Atlas | 9 - 17 | status: finished | result: away_win
[업서트] MLS | Sunshine Coast Lightning vs Melbourne Vixens | null - null | status: scheduled | result: pending
[업서트] MLS | Waikato Bay of Plenty Magic vs Northern Mystics | null - null | status: scheduled | result: pending
[업서트] MLS | New England Free Jacks vs Chicago Hounds | 21 - 20 | status: finished | result: home_win
[업서트] MLS | Namibia Rugby vs MRU. New Nation Pumas | 19 - 59 | status: finished | result: away_win
[업서트] MLS | West Harbour vs Manly | 24 - 38 | status: finished | result: away_win
[업서트] MLS | La Plata vs Alumni | 15 - 21 | status: finished | result: away_win
[업서트] MLS | Northern Suburbs vs Eastern Suburbs | 31 - 38 | status: finished | result: away_win
[업서트] MLS | Hindú vs Belgrano | 26 - 35 | status: finished | result: away_win
[업서트] MLS | Hunter vs Randwick | 27 - 26 | status: finished | result: home_win
[업서트] MLS | Gordon vs Sydney University | 41 - 31 | status: finished | result: home_win
[업서트] MLS | Warrington Wolves vs Huddersfield Giants | 16 - 24 | status: finished | result: away_win
[업서트] MLS | Catalans Dragons vs Leigh Leopards | 12 - 26 | status: finished | result: away_win
[업서트] MLS | San Isidro Club vs Regatas | 38 - 17 | status: finished | result: home_win
[업서트] MLS | New Zealand Warriors vs Penrith Panthers | 18 - 28 | status: finished | result: away_win
[업서트] MLS | Western Sydney Two Blues vs Warringah | 29 - 44 | status: finished | result: away_win
[업서트] MLS | Dolphins vs Newcastle Knights | 20 - 26 | status: finished | result: away_win
[업서트] MLS | South Sydney Rabbitohs vs Melbourne Storm | 24 - 25 | status: finished | result: away_win
[업서트] MLS | Southern Districts vs Eastwood | 17 - 29 | status: finished | result: away_win
[업서트] MLS | Newman vs C.A. San Isidro | 22 - 8 | status: finished | result: home_win
[업서트] MLS | Toulouse Olympique vs Oldham R.L.F.C. | null - null | status: scheduled | result: pending
[업서트] MLS | Los Tilos vs San Luis | 21 - 21 | status: finished | result: draw
[업서트] MLS | Union Bordeaux Bègles vs RC Toulonnais | 39 - 24 | status: finished | result: home_win
[업서트] MLS | Crusaders Super Rugby vs Chiefs Super Rugby | 16 - 12 | status: finished | result: home_win
[업서트] MLS | Buenos Aires vs CUBA | 23 - 26 | status: finished | result: away_win
[업서트] MLS | Seongnam FC vs Chungnam Asan | 0 - 2 | status: finished | result: away_win
[업서트] MLS | El Nacional vs Universidad Católica del Ecuador | 0 - 3 | status: finished | result: away_win
[업서트] MLS | Yokohama F Marinos vs Fagiano Okayama | 0 - 1 | status: finished | result: away_win
[업서트] MLS | Nagoya Grampus vs Shimizu S-Pulse | 1 - 1 | status: finished | result: draw
[업서트] MLS | Edmonton Elks vs Montreal Alouettes | 28 - 38 | status: finished | result: away_win
[업서트] MLS | Geelong Football Club vs Brisbane Lions | 51 - 92 | status: finished | result: away_win
[업서트] MLS | Tampa Bay Rays vs Detroit Tigers | 14 - 8 | status: finished | result: home_win
[업서트] MLS | Olmecas de Tabasco vs Caliente de Durango | 1 - 10 | status: finished | result: away_win
[업서트] MLS | Salt Lake Bees vs Sacramento River Cats | 1 - 4 | status: finished | result: away_win
[업서트] MLS | Athletics vs Houston Astros | 6 - 4 | status: finished | result: home_win
[업서트] MLS | El Paso Chihuahuas vs Reno Aces | 12 - 11 | status: finished | result: home_win
[업서트] MLS | Oklahoma City Comets vs Round Rock Express | 7 - 6 | status: finished | result: home_win
[업서트] MLS | Tacoma Rainiers vs Albuquerque Isotopes | 4 - 2 | status: finished | result: home_win
[업서트] MLS | Memphis Redbirds vs Norfolk Tides | 9 - 3 | status: finished | result: home_win
[업서트] MLS | Rakuten Monkeys vs Uni-President Lions | 2 - 12 | status: finished | result: away_win
[업서트] MLS | Los Angeles Dodgers vs San Diego Padres | 3 - 5 | status: finished | result: away_win
[업서트] MLS | Chicago Cubs vs Seattle Mariners | 4 - 9 | status: finished | result: away_win
[업서트] MLS | Pittsburgh Pirates vs Texas Rangers | 2 - 6 | status: finished | result: away_win
[업서트] MLS | Wei Chuan Dragons vs CTBC Brothers | 3 - 4 | status: finished | result: away_win
[업서트] MLS | Philadelphia Phillies vs New York Mets | 10 - 2 | status: finished | result: home_win
[업서트] MLS | New York Yankees vs Baltimore Orioles | 3 - 5 | status: finished | result: away_win
[업서트] MLS | Toronto Blue Jays vs Chicago White Sox | 1 - 7 | status: finished | result: away_win
[업서트] MLS | Miami Marlins vs Atlanta Braves | 6 - 2 | status: finished | result: home_win
[업서트] MLS | St. Louis Cardinals vs Cincinnati Reds | 6 - 1 | status: finished | result: home_win
[업서트] MLS | Omaha Storm Chasers vs Durham Bulls | 4 - 8 | status: finished | result: away_win
[업서트] MLS | St. Paul Saints vs Toledo Mud Hens | 8 - 2 | status: finished | result: home_win
[업서트] MLS | Worcester Red Sox vs Buffalo Bisons | 7 - 1 | status: finished | result: home_win
[업서트] MLS | Charlotte Knights vs Gwinnett Stripers | 3 - 7 | status: finished | result: away_win
[업서트] MLS | Columbus Clippers vs Indianapolis Indians | 4 - 2 | status: finished | result: home_win
[업서트] MLS | TSG Hawks vs Fubon Guardians | 3 - 4 | status: finished | result: away_win
[업서트] MLS | Lehigh Valley IronPigs vs Rochester Red Wings | 5 - 11 | status: finished | result: away_win
[업서트] MLS | Louisville Bats vs Scranton-Wilkes-Barre RailRiders | 5 - 1 | status: finished | result: home_win
[업서트] MLS | Tokyo Yakult Swallows vs Orix Buffaloes | 8 - 10 | status: finished | result: away_win
[업서트] MLS | Yokohama DeNA BayStars vs Chiba Lotte Marines | 1 - 6 | status: finished | result: away_win
[업서트] MLS | Yomiuri Giants vs Saitama Seibu Lions | 2 - 1 | status: finished | result: home_win
[업서트] MLS | Hiroshima Toyo Carp vs Tohoku Rakuten Golden Eagles | 0 - 4 | status: finished | result: away_win
[업서트] MLS | Chunichi Dragons vs Hokkaido Nippon-Ham Fighters | 0 - 1 | status: finished | result: away_win
[업서트] MLS | Hanshin Tigers vs Fukuoka SoftBank Hawks | 1 - 2 | status: finished | result: away_win
[업서트] MLS | Algodoneros de Unión Laguna vs Guerreros de Oaxaca | 6 - 5 | status: finished | result: home_win
[업서트] MLS | Conspiradores de Querétaro vs Acereros de Monclova | null - null | status: postponed | result: pending
[업서트] MLS | Saraperos de Saltillo vs El Águila de Veracruz | 5 - 4 | status: finished | result: home_win
[업서트] MLS | Tigres de Quintana Roo vs Toros de Tijuana | 0 - 12 | status: finished | result: away_win
[업서트] MLS | Leones de Yucatán vs Tecolotes de los Dos Laredos | 2 - 7 | status: finished | result: away_win
[업서트] MLS | Piratas de Campeche vs Charros de Jalisco | 3 - 7 | status: finished | result: away_win
[업서트] MLS | Rieleros de Aguascalientes vs Pericos de Puebla | 8 - 7 | status: finished | result: home_win
[업서트] MLS | Algodoneros de Unión Laguna vs Guerreros de Oaxaca | 6 - 16 | status: finished | result: away_win
[업서트] MLS | Hanwha Eagles vs Kiwoom Heroes | null - null | status: postponed | result: pending
[업서트] MLS | KT Wiz vs NC Dinos | null - null | status: postponed | result: pending
[업서트] MLS | LG Twins vs Doosan Bears | null - null | status: postponed | result: pending
[업서트] MLS | Nashville Sounds vs Iowa Cubs | 8 - 5 | status: finished | result: home_win
[업서트] MLS | Lotte Giants vs Samsung Lions | 3 - 1 | status: finished | result: home_win
[업서트] MLS | SSG Landers vs Kia Tigers | null - null | status: postponed | result: pending
[업서트] MLS | Sugar Land Space Cowboys vs Las Vegas Aviators | 3 - 6 | status: finished | result: away_win
[업서트] MLS | Diablos Rojos del México vs Sultanes de Monterrey | 7 - 8 | status: finished | result: away_win
